date,real_gdp,cpi,policy_rate,baa_treasury_spread,gdp_growth,inflation,target_next_growth
2018-04-01,20150.476,250.679,1.7366666666666666,1.8566666666666667,2.11768492150739,2.1717357724963193,2.487041930090328
2018-07-01,20276.154,251.68633333333332,1.9233333333333331,1.8866666666666667,2.487041930090328,1.6041468096236855,0.5661759932735322
2018-10-01,20304.874,252.711,2.22,2.106666666666667,0.5661759932735322,1.625176040404952,2.4895091629069555
2019-01-01,20431.641,253.38566666666665,2.4033333333333333,2.316666666666667,2.4895091629069555,1.0664635604268113,3.326711173158259
2019-04-01,20602.275,255.24733333333333,2.3966666666666665,2.263333333333333,3.326711173158259,2.928122996457816,4.6528410323638525
2019-07-01,20843.322,256.08933333333334,2.19,2.223333333333333,4.6528410323638525,1.3173328899238612,2.7182543872214637
2019-10-01,20985.448,257.888,1.6433333333333333,2.1199999999999997,2.7182543872214637,2.7996160804011794,-5.300247883186415
2020-01-01,20709.212,258.81766666666664,1.26,2.513333333333333,-5.300247883186415,1.4393767745339403,-32.81728241610793
2020-04-01,19077.992,256.292,0.06,3.22,-32.81728241610793,-3.9225618469320267,29.902998544979198
2020-07-01,20558.879,259.22166666666664,0.09333333333333334,2.6633333333333336,29.902998544979198,4.54645282339996,4.508555862817332
2020-10-01,20791.917,261.0916666666667,0.09000000000000001,2.436666666666667,4.508555862817332,2.875202969755364,5.544658613895592
2021-01-01,21082.134,263.74233333333336,0.08,2.15,5.544658613895592,4.040422997325166,6.750285416705282
2021-04-01,21440.929,268.5503333333333,0.07,1.9633333333333332,6.750285416705282,7.226296458871317,3.2866716567674814
2021-07-01,21617.828,272.8296666666667,0.09000000000000001,1.9133333333333333,3.2866716567674814,6.323724500082406,6.804809235885756
2021-10-01,21988.737,278.77133333333336,0.08,1.7766666666666666,6.804809235885756,8.617673259488967,-1.0204951651815009
2022-01-01,21932.71,284.90566666666666,0.12,2.006666666666667,-1.0204951651815009,8.706511737014111,0.6256983803410776
2022-04-01,21967.045,291.60533333333336,0.77,2.0866666666666664,0.6256983803410776,9.297263414451962,2.877225330117028
2022-07-01,22125.625,295.453,2.19,2.2433333333333336,2.877225330117028,5.243392752169029,2.7514765401292607
2022-10-01,22278.345,298.5416666666667,3.653333333333333,2.143333333333333,2.7514765401292607,4.159895268730196,2.884974679699326
2023-01-01,22439.607,301.23033333333336,4.516666666666667,1.9533333333333331,2.884974679699326,3.5862756874692536,2.503636219206129
2023-04-01,22580.499,303.3976666666667,4.989999999999999,2.09,2.503636219206129,2.8676708537652473,4.5880109584366835
2023-07-01,22840.989,305.989,5.260000000000001,1.8233333333333335,4.5880109584366835,3.401910930566032,3.3620596105876643
2023-10-01,23033.78,308.195,5.33,1.7466666666666668,3.3620596105876643,2.8734183715688033,0.8385657658578793
2024-01-01,23082.119,311.00333333333333,5.33,1.5733333333333335,0.8385657658578793,3.6283722850630085,3.5263554170946065
2024-04-01,23286.508,313.0806666666667,5.33,1.4799999999999998,3.5263554170946065,2.662899232065996,3.2855812596196188
2024-07-01,23478.57,314.12100000000004,5.263333333333333,1.6733333333333331,3.2855812596196188,1.3269534731151111,1.8352819713321367
2024-10-01,23586.542,316.5876666666666,4.6499999999999995,1.4533333333333331,1.8352819713321367,3.128771648067996,-0.6505944225686733
